index,loc,crime,salary
7189,7189,3,50
7190,7190,7,90
7191,7191,4,20
7192,7192,7,90
7193,7193,7,20
7194,7194,8,80
7195,7195,10,80
7196,7196,3,90
7197,7197,8,90
7198,7198,8,70
7199,7199,10,30
7200,7200,8,20
7201,7201,10,90
7202,7202,2,90
7203,7203,6,20
7204,7204,2,90
7205,7205,7,70
7206,7206,7,30
7207,7207,1,90
7208,7208,9,60
7209,7209,7,90
7210,7210,7,30
7211,7211,3,50
7212,7212,1,30
7213,7213,8,50
7214,7214,2,80
7215,7215,5,80
7216,7216,5,50
7217,7217,4,30
7218,7218,2,90
7219,7219,8,60
7220,7220,2,50
7221,7221,1,30
7222,7222,3,20
7223,7223,2,60
7224,7224,8,50
7225,7225,5,40
7226,7226,1,90
7227,7227,7,20
7228,7228,7,40
7229,7229,10,50
7230,7230,4,30
7231,7231,10,30
7232,7232,1,30
7233,7233,2,60
7234,7234,9,20
7235,7235,10,20
7236,7236,5,50
7237,7237,5,60
7238,7238,10,40
7239,7239,1,50
7240,7240,7,60
7241,7241,4,80
7242,7242,4,80
7243,7243,8,80
7244,7244,3,90
7245,7245,8,50
7246,7246,10,50
7247,7247,6,30
7248,7248,3,60
7249,7249,8,50
7250,7250,3,20
7251,7251,8,70
7252,7252,6,20
7253,7253,10,80
7254,7254,10,80
7255,7255,2,30
7256,7256,8,60
7257,7257,2,70
7258,7258,5,60
7259,7259,8,80
7260,7260,7,30
7261,7261,4,50
7262,7262,1,90
7263,7263,8,40
7264,7264,10,80
7265,7265,9,30
7266,7266,6,20
7267,7267,2,40
7268,7268,5,20
7269,7269,7,90
7270,7270,1,50
7271,7271,1,80
7272,7272,3,30
7273,7273,5,50
7274,7274,2,90
7275,7275,1,20
7276,7276,8,30
7277,7277,7,90
7278,7278,3,90
7279,7279,3,60
7280,7280,2,30
7281,7281,6,70
7282,7282,3,70
7283,7283,7,50
7284,7284,10,50
7285,7285,10,40
7286,7286,3,50
7287,7287,8,50
7288,7288,6,60
7289,7289,3,70
7290,7290,3,80
7291,7291,5,90
7292,7292,3,70
7293,7293,8,50
7294,7294,6,30
7295,7295,5,20
7296,7296,4,50
7297,7297,9,50
7298,7298,4,40
7299,7299,5,30
7300,7300,3,80
7301,7301,6,80
7302,7302,7,40
7303,7303,4,50
7304,7304,7,60
7305,7305,7,60
7306,7306,1,40
7307,7307,9,90
7308,7308,3,30
7309,7309,3,30
7310,7310,3,50
7311,7311,6,50
7312,7312,6,50
7313,7313,5,70
7314,7314,4,30
7315,7315,1,20
7316,7316,2,30
7317,7317,1,20
7318,7318,10,60
7319,7319,2,40
7320,7320,6,80
7321,7321,8,30
7322,7322,6,80
7323,7323,1,90
7324,7324,7,20
7325,7325,3,30
7326,7326,9,20
7327,7327,3,60
7328,7328,6,50
7329,7329,3,40
7330,7330,7,30
7331,7331,5,20
7332,7332,8,30
7333,7333,4,50
7334,7334,1,90
7335,7335,1,20
7336,7336,10,80
7337,7337,4,80
7338,7338,7,50
7339,7339,2,90
7340,7340,10,80
7341,7341,7,60
7342,7342,5,90
7343,7343,9,70
7344,7344,7,90
7345,7345,6,50
7346,7346,9,60
7347,7347,2,20
7348,7348,9,80
7349,7349,6,90
7350,7350,3,30
7351,7351,3,40
7352,7352,3,50
7353,7353,4,20
7354,7354,3,50
7355,7355,3,80
7356,7356,3,70
7357,7357,4,70
7358,7358,9,20
7359,7359,4,40
7360,7360,4,50
7361,7361,3,30
7362,7362,9,50
7363,7363,10,70
7364,7364,4,50
7365,7365,6,70
7366,7366,1,70
7367,7367,4,60
7368,7368,10,60
7369,7369,2,40
7370,7370,3,40
7371,7371,7,70
7372,7372,4,20
7373,7373,1,60
7374,7374,7,90
7375,7375,8,50
7376,7376,2,70
7377,7377,9,30
7378,7378,3,70
7379,7379,5,70
7380,7380,5,20
7381,7381,10,80
7382,7382,8,40
7383,7383,10,70
7384,7384,3,90
7385,7385,5,30
7386,7386,3,40
7387,7387,8,70
7388,7388,2,80
7389,7389,9,20
7390,7390,10,50
7391,7391,6,90
7392,7392,1,40
7393,7393,4,40
7394,7394,3,80
7395,7395,1,90
7396,7396,10,90
7397,7397,2,40
7398,7398,3,80
7399,7399,4,70
7400,7400,6,30
7401,7401,10,50
7402,7402,5,50
7403,7403,1,90
7404,7404,9,30
7405,7405,7,70
7406,7406,1,70
7407,7407,8,90
7408,7408,8,70
7409,7409,5,80
7410,7410,10,70
7411,7411,9,50
7412,7412,1,90
7413,7413,8,30
7414,7414,5,60
7415,7415,2,60
7416,7416,2,60
7417,7417,9,40
7418,7418,6,40
7419,7419,8,70
7420,7420,2,80
7421,7421,5,90
7422,7422,6,30
7423,7423,1,90
7424,7424,8,90
7425,7425,2,90
7426,7426,6,70
7427,7427,6,30
7428,7428,2,60
7429,7429,4,30
7430,7430,9,70
7431,7431,3,20
7432,7432,5,30
7433,7433,6,20
7434,7434,10,70
7435,7435,9,60
7436,7436,4,60
7437,7437,5,40
7438,7438,8,50
7439,7439,3,60
7440,7440,4,80
7441,7441,9,30
7442,7442,10,90
7443,7443,5,80
7444,7444,2,70
7445,7445,7,60
7446,7446,2,70
7447,7447,6,70
7448,7448,6,70
7449,7449,9,80
7450,7450,9,60
7451,7451,3,40
7452,7452,6,50
7453,7453,10,70
7454,7454,7,70
7455,7455,3,70
7456,7456,5,60
7457,7457,9,60
7458,7458,1,70
7459,7459,8,40
7460,7460,9,60
7461,7461,2,60
7462,7462,4,60
7463,7463,6,40
7464,7464,7,20
7465,7465,8,20
7466,7466,7,30
7467,7467,10,70
7468,7468,3,20
7469,7469,8,30
7470,7470,2,60
7471,7471,9,70
7472,7472,8,70
7473,7473,1,70
7474,7474,2,40
7475,7475,4,50
7476,7476,6,60
7477,7477,3,20
7478,7478,4,20
7479,7479,3,40
7480,7480,3,70
7481,7481,10,90
7482,7482,10,80
7483,7483,7,30
7484,7484,1,90
7485,7485,10,80
7486,7486,5,70
7487,7487,1,20
7488,7488,4,50
7489,7489,3,60
7490,7490,10,20
7491,7491,7,70
7492,7492,10,80
7493,7493,4,50
7494,7494,1,20
7495,7495,2,40
7496,7496,10,80
7497,7497,10,50
7498,7498,4,30
7499,7499,6,60
7500,7500,10,40
7501,7501,6,50
7502,7502,6,40
7503,7503,1,60
7504,7504,1,50
7505,7505,8,20
7506,7506,5,70
7507,7507,2,40
7508,7508,10,30
7509,7509,5,90
7510,7510,9,60
7511,7511,6,70
7512,7512,8,30
7513,7513,5,80
7514,7514,9,70
7515,7515,5,60
7516,7516,8,20
7517,7517,10,70
7518,7518,10,80
7519,7519,5,40
7520,7520,4,30
7521,7521,8,90
7522,7522,6,60
7523,7523,2,60
7524,7524,2,90
7525,7525,4,90
7526,7526,3,60
7527,7527,2,40
7528,7528,3,60
7529,7529,1,30
7530,7530,10,90
7531,7531,5,20
7532,7532,6,80
7533,7533,7,20
7534,7534,2,30
7535,7535,4,90
7536,7536,4,70
7537,7537,3,40
7538,7538,6,60
7539,7539,7,40
7540,7540,7,90
7541,7541,8,70
7542,7542,8,70
7543,7543,9,40
7544,7544,4,80
7545,7545,1,70
7546,7546,8,20
7547,7547,7,70
7548,7548,1,30
7549,7549,3,60
7550,7550,2,40
7551,7551,4,90
7552,7552,9,90
7553,7553,5,60
7554,7554,5,90
7555,7555,6,90
7556,7556,1,50
7557,7557,2,60
7558,7558,2,70
7559,7559,9,70
7560,7560,6,80
7561,7561,2,60
7562,7562,6,30
7563,7563,4,30
7564,7564,5,30
7565,7565,1,60
7566,7566,3,70
7567,7567,3,20
7568,7568,2,80
7569,7569,3,80
7570,7570,7,40
7571,7571,3,90
7572,7572,8,50
7573,7573,7,20
7574,7574,3,40
7575,7575,9,60
7576,7576,3,20
7577,7577,2,60
7578,7578,1,20
7579,7579,5,20
7580,7580,4,90
7581,7581,4,90
7582,7582,8,50
7583,7583,5,30
7584,7584,6,50
7585,7585,2,40
7586,7586,3,50
7587,7587,10,40
7588,7588,4,70
7589,7589,10,50
7590,7590,6,30
7591,7591,9,20
7592,7592,5,20
7593,7593,1,60
7594,7594,2,40
7595,7595,8,40
7596,7596,4,70
7597,7597,6,90
7598,7598,8,40
7599,7599,4,30
7600,7600,3,90
7601,7601,3,70
7602,7602,8,60
7603,7603,5,80
7604,7604,2,40
7605,7605,2,80
7606,7606,2,70
7607,7607,4,40
7608,7608,10,40
7609,7609,9,70
7610,7610,4,60
7611,7611,5,40
7612,7612,10,30
7613,7613,10,70
7614,7614,7,90
7615,7615,2,30
7616,7616,4,90
7617,7617,5,90
7618,7618,3,90
7619,7619,2,50
7620,7620,10,70
7621,7621,1,30
7622,7622,6,40
7623,7623,10,90
7624,7624,4,60
7625,7625,7,30
7626,7626,9,80
7627,7627,6,30
7628,7628,8,20
7629,7629,1,70
7630,7630,6,60
7631,7631,8,80
7632,7632,5,90
7633,7633,10,80
7634,7634,10,70
7635,7635,1,50
7636,7636,7,70
7637,7637,4,90
7638,7638,8,60
7639,7639,4,80
7640,7640,8,70
7641,7641,3,30
7642,7642,6,90
7643,7643,3,50
7644,7644,8,80
7645,7645,4,20
7646,7646,10,50
7647,7647,10,60
7648,7648,8,80
7649,7649,9,40
7650,7650,2,20
7651,7651,9,50
7652,7652,10,40
7653,7653,1,90
7654,7654,1,40
7655,7655,5,90
7656,7656,6,90
7657,7657,8,50
7658,7658,2,30
7659,7659,1,90
7660,7660,2,40
7661,7661,3,70
7662,7662,9,80
7663,7663,10,30
7664,7664,10,20
7665,7665,9,50
7666,7666,8,90
7667,7667,3,20
7668,7668,8,50
7669,7669,8,60
7670,7670,3,30
7671,7671,10,70
7672,7672,10,80
7673,7673,4,40
7674,7674,4,40
7675,7675,9,20
7676,7676,4,60
7677,7677,4,70
7678,7678,6,20
7679,7679,10,60
7680,7680,7,80
7681,7681,5,70
7682,7682,3,80
7683,7683,10,90
7684,7684,5,90
7685,7685,5,60
7686,7686,1,30
7687,7687,6,50
7688,7688,5,30
7689,7689,7,30
7690,7690,7,50
7691,7691,3,60
7692,7692,8,90
7693,7693,4,20
7694,7694,10,60
7695,7695,1,20
7696,7696,8,80
7697,7697,10,70
7698,7698,8,20
7699,7699,1,40
7700,7700,3,70
7701,7701,6,70
7702,7702,10,60
7703,7703,8,50
7704,7704,6,60
7705,7705,5,20
7706,7706,6,40
7707,7707,4,70
7708,7708,9,40
7709,7709,6,70
7710,7710,7,50
7711,7711,10,50
7712,7712,8,50
7713,7713,10,80
7714,7714,4,80
7715,7715,6,80
7716,7716,7,20
7717,7717,2,60
7718,7718,8,30
7719,7719,5,40
7720,7720,8,30
7721,7721,8,60
7722,7722,1,90
7723,7723,3,20
7724,7724,1,50
7725,7725,9,20
7726,7726,10,90
7727,7727,3,50
7728,7728,4,40
7729,7729,2,40
7730,7730,4,20
7731,7731,7,50
7732,7732,9,20
7733,7733,8,40
7734,7734,7,80
7735,7735,7,40
7736,7736,7,90
7737,7737,6,50
7738,7738,8,50
7739,7739,4,40
7740,7740,5,70
7741,7741,3,90
7742,7742,9,50
7743,7743,4,80
7744,7744,6,70
7745,7745,8,60
7746,7746,9,30
7747,7747,1,60
7748,7748,7,70
7749,7749,7,70
7750,7750,7,40
7751,7751,4,40
7752,7752,4,20
7753,7753,5,90
7754,7754,2,40
7755,7755,2,90
7756,7756,6,40
7757,7757,10,90
7758,7758,5,30
7759,7759,2,90
7760,7760,5,20
7761,7761,4,20
7762,7762,9,90
7763,7763,4,50
7764,7764,5,40
7765,7765,5,80
7766,7766,6,60
7767,7767,6,40
7768,7768,4,50
7769,7769,4,50
7770,7770,3,30
7771,7771,6,90
7772,7772,1,40
7773,7773,2,70
7774,7774,10,70
7775,7775,7,40
7776,7776,2,70
7777,7777,3,90
7778,7778,2,50
7779,7779,2,50
7780,7780,10,50
7781,7781,1,40
7782,7782,9,40
7783,7783,5,80
7784,7784,8,80
7785,7785,9,60
7786,7786,10,90
7787,7787,10,30
7788,7788,8,20
7789,7789,6,40
7790,7790,10,70
7791,7791,3,80
7792,7792,8,20
7793,7793,7,30
7794,7794,5,70
7795,7795,8,30
7796,7796,1,90
7797,7797,6,40
7798,7798,4,90
7799,7799,2,80
7800,7800,1,20
7801,7801,5,80
7802,7802,6,40
7803,7803,2,50
7804,7804,5,90
7805,7805,9,40
7806,7806,3,30
7807,7807,5,40
7808,7808,4,70
7809,7809,2,30
7810,7810,2,70
7811,7811,10,50
7812,7812,1,80
7813,7813,7,60
7814,7814,3,60
7815,7815,8,50
7816,7816,1,90
7817,7817,10,90
7818,7818,8,40
7819,7819,10,30
7820,7820,4,60
7821,7821,6,40
7822,7822,6,80
7823,7823,5,80
7824,7824,9,40
7825,7825,7,30
7826,7826,3,80
7827,7827,4,50
7828,7828,3,60
7829,7829,8,60
7830,7830,10,60
7831,7831,4,80
7832,7832,4,80
7833,7833,2,20
7834,7834,10,90
7835,7835,7,50
7836,7836,1,80
7837,7837,6,40
7838,7838,1,80
7839,7839,2,70
7840,7840,7,20
7841,7841,10,70
7842,7842,2,40
7843,7843,9,40
7844,7844,9,80
7845,7845,8,40
7846,7846,6,70
7847,7847,2,30
7848,7848,6,50
7849,7849,10,60
7850,7850,7,20
7851,7851,4,20
7852,7852,1,60
7853,7853,7,50
7854,7854,8,40
7855,7855,9,90
7856,7856,5,30
7857,7857,1,60
7858,7858,3,60
7859,7859,7,90
7860,7860,5,30
7861,7861,9,30
7862,7862,2,70
7863,7863,5,40
7864,7864,3,90
7865,7865,8,60
7866,7866,6,20
7867,7867,8,60
7868,7868,8,90
7869,7869,4,40
7870,7870,6,40
7871,7871,5,50
7872,7872,7,40
7873,7873,8,70
7874,7874,7,90
7875,7875,7,20
7876,7876,2,60
7877,7877,9,60
7878,7878,9,60
7879,7879,8,40
7880,7880,10,20
7881,7881,7,50
7882,7882,9,30
7883,7883,3,20
7884,7884,2,30
7885,7885,5,70
7886,7886,7,50
7887,7887,10,20
7888,7888,4,90
7889,7889,4,90
7890,7890,9,60
7891,7891,1,50
7892,7892,4,80
7893,7893,5,80
7894,7894,4,30
7895,7895,1,50
7896,7896,3,40
7897,7897,9,60
7898,7898,3,50
7899,7899,8,80
7900,7900,10,20
7901,7901,5,20
7902,7902,2,70
7903,7903,6,20
7904,7904,1,50
7905,7905,4,40
7906,7906,9,20
7907,7907,4,40
7908,7908,2,20
7909,7909,8,80
7910,7910,8,20
7911,7911,6,90
7912,7912,7,20
7913,7913,5,30
7914,7914,2,20
7915,7915,3,20
7916,7916,8,30
7917,7917,5,70
7918,7918,8,50
7919,7919,1,60
7920,7920,9,90
7921,7921,2,50
7922,7922,1,80
7923,7923,2,90
7924,7924,10,80
7925,7925,10,30
7926,7926,8,50
7927,7927,6,50
7928,7928,5,80
7929,7929,2,70
7930,7930,7,60
7931,7931,6,70
7932,7932,9,70
7933,7933,1,40
7934,7934,1,50
7935,7935,7,40
7936,7936,3,60
7937,7937,6,80
7938,7938,3,70
7939,7939,1,90
7940,7940,9,90
7941,7941,3,20
7942,7942,6,40
7943,7943,9,20
7944,7944,3,90
7945,7945,6,60
7946,7946,1,60
7947,7947,2,70
7948,7948,3,40
7949,7949,8,40
7950,7950,9,30
7951,7951,9,20
7952,7952,2,90
7953,7953,4,40
7954,7954,7,80
7955,7955,7,80
7956,7956,5,20
7957,7957,2,40
7958,7958,2,40
7959,7959,10,20
7960,7960,4,90
7961,7961,6,80
7962,7962,9,60
7963,7963,1,30
7964,7964,7,50
7965,7965,7,90
7966,7966,3,50
7967,7967,4,50
7968,7968,9,40
7969,7969,6,50
7970,7970,10,20
7971,7971,1,90
7972,7972,8,40
7973,7973,4,90
7974,7974,3,60
7975,7975,2,90
7976,7976,2,90
7977,7977,9,90
7978,7978,3,20
7979,7979,1,90
7980,7980,10,30
7981,7981,7,90
7982,7982,3,30
7983,7983,10,30
7984,7984,5,80
7985,7985,10,30
7986,7986,6,40
7987,7987,3,70
7988,7988,2,50
7989,7989,8,50
7990,7990,6,30
7991,7991,2,50
7992,7992,4,30
7993,7993,9,40
7994,7994,2,30
7995,7995,9,90
7996,7996,1,60
7997,7997,4,70
7998,7998,9,40
7999,7999,2,30
8000,8000,8,20
8001,8001,7,50
8002,8002,4,20
8003,8003,8,90
8004,8004,6,50
8005,8005,7,80
8006,8006,6,30
8007,8007,4,40
8008,8008,5,40
8009,8009,1,70
8010,8010,2,60
8011,8011,7,50
8012,8012,3,30
8013,8013,4,70
8014,8014,1,70
8015,8015,9,60
8016,8016,4,60
8017,8017,9,60
8018,8018,7,70
8019,8019,8,50
8020,8020,6,40
8021,8021,9,40
8022,8022,4,80
8023,8023,4,40
8024,8024,8,20
8025,8025,5,20
8026,8026,10,80
8027,8027,4,50
8028,8028,6,40
8029,8029,9,20
8030,8030,10,80
8031,8031,9,60
8032,8032,7,30
8033,8033,9,80
8034,8034,5,90
8035,8035,3,20
8036,8036,1,60
8037,8037,1,30
8038,8038,6,20
8039,8039,10,40
8040,8040,9,50
8041,8041,5,40
8042,8042,3,60
8043,8043,5,70
8044,8044,7,80
8045,8045,3,80
8046,8046,5,20
8047,8047,4,40
8048,8048,4,90
8049,8049,5,30
8050,8050,7,80
8051,8051,8,80
8052,8052,5,80
8053,8053,3,90
8054,8054,9,50
8055,8055,10,50
8056,8056,7,70
8057,8057,5,90
8058,8058,2,30
8059,8059,7,30
8060,8060,10,90
8061,8061,7,40
8062,8062,5,80
8063,8063,1,80
8064,8064,2,90
8065,8065,8,70
8066,8066,4,60
8067,8067,8,20
8068,8068,2,50
8069,8069,3,40
8070,8070,10,60
8071,8071,2,80
8072,8072,5,50
8073,8073,9,90
8074,8074,3,40
8075,8075,7,40
8076,8076,8,60
8077,8077,8,60
8078,8078,9,70
8079,8079,4,90
8080,8080,5,20
8081,8081,9,20
8082,8082,1,50
8083,8083,2,70
8084,8084,3,80
8085,8085,4,40
8086,8086,2,40
8087,8087,3,50
8088,8088,1,50
8089,8089,9,40
8090,8090,6,20
8091,8091,4,70
8092,8092,5,40
8093,8093,2,80
8094,8094,9,70
8095,8095,3,30
8096,8096,7,70
8097,8097,6,30
8098,8098,6,60
8099,8099,4,20
8100,8100,2,70
8101,8101,10,20
8102,8102,7,40
8103,8103,10,90
8104,8104,3,60
8105,8105,8,40
8106,8106,2,90
8107,8107,8,40
8108,8108,10,60
8109,8109,10,90
8110,8110,4,60
8111,8111,1,70
8112,8112,6,80
8113,8113,8,40
8114,8114,8,50
8115,8115,3,60
8116,8116,3,40
8117,8117,7,40
8118,8118,6,90
8119,8119,6,80
8120,8120,5,20
8121,8121,7,90
8122,8122,8,80
8123,8123,9,60
8124,8124,8,80
8125,8125,1,20
8126,8126,1,80
8127,8127,8,80
8128,8128,1,90
8129,8129,8,20
8130,8130,4,60
8131,8131,10,80
8132,8132,6,60
8133,8133,8,30
8134,8134,6,80
8135,8135,6,40
8136,8136,5,30
8137,8137,1,50
8138,8138,3,50
8139,8139,7,40
8140,8140,5,50
8141,8141,4,60
8142,8142,4,80
8143,8143,2,90
8144,8144,1,50
8145,8145,2,80
8146,8146,5,80
8147,8147,1,20
8148,8148,4,90
8149,8149,8,50
8150,8150,1,30
8151,8151,9,80
8152,8152,9,90
8153,8153,5,30
8154,8154,6,40
8155,8155,10,40
8156,8156,3,30
8157,8157,6,80
8158,8158,2,30
8159,8159,9,90
8160,8160,9,90
8161,8161,1,30
8162,8162,10,30
8163,8163,1,20
8164,8164,10,50
8165,8165,5,50
8166,8166,5,50
8167,8167,2,70
8168,8168,8,30
8169,8169,10,60
8170,8170,8,20
8171,8171,9,70
8172,8172,8,30
8173,8173,2,80
8174,8174,1,80
8175,8175,10,80
8176,8176,7,80
8177,8177,9,60
8178,8178,4,90
8179,8179,8,60
8180,8180,7,50
8181,8181,10,30
8182,8182,7,20
8183,8183,7,20
8184,8184,3,50
8185,8185,4,60
8186,8186,10,50
8187,8187,6,30
8188,8188,2,70
8189,8189,3,60
8190,8190,2,50
8191,8191,3,80
8192,8192,6,70
8193,8193,2,60
8194,8194,3,80
8195,8195,2,60
8196,8196,4,40
8197,8197,8,90
8198,8198,1,80
8199,8199,7,90
8200,8200,8,60
8201,8201,5,90
8202,8202,10,50
8203,8203,1,40
8204,8204,3,80
8205,8205,6,50
8206,8206,6,50
8207,8207,6,90
8208,8208,6,90
8209,8209,9,70
8210,8210,6,30
8211,8211,10,40
8212,8212,2,60
8213,8213,1,60
8214,8214,5,50
8215,8215,6,40
8216,8216,4,30
8217,8217,5,80
8218,8218,3,60
8219,8219,6,20
8220,8220,3,60
8221,8221,2,80
8222,8222,9,90
8223,8223,9,40
8224,8224,8,40
8225,8225,10,60
8226,8226,2,20
8227,8227,5,50
8228,8228,1,30
8229,8229,7,90
8230,8230,2,60
8231,8231,8,30
8232,8232,1,30
8233,8233,3,40
8234,8234,1,80
8235,8235,3,50
8236,8236,4,90
8237,8237,9,20
8238,8238,3,40
8239,8239,3,20
8240,8240,3,20
8241,8241,9,70
8242,8242,3,30
8243,8243,3,70
8244,8244,10,50
8245,8245,2,30
8246,8246,6,20
8247,8247,10,20
8248,8248,6,80
8249,8249,8,30
8250,8250,7,50
8251,8251,9,70
8252,8252,8,60
8253,8253,2,80
8254,8254,3,70
8255,8255,6,30
8256,8256,3,30
8257,8257,2,80
8258,8258,6,20
8259,8259,4,60
8260,8260,8,40
8261,8261,7,80
8262,8262,3,70
8263,8263,2,90
8264,8264,3,50
8265,8265,1,20
8266,8266,1,40
8267,8267,2,80
8268,8268,9,50
8269,8269,8,80
8270,8270,7,60
8271,8271,9,40
8272,8272,9,60
8273,8273,1,70
8274,8274,6,20
8275,8275,5,40
8276,8276,5,60
8277,8277,8,40
8278,8278,4,50
8279,8279,8,60
8280,8280,8,70
8281,8281,4,30
8282,8282,9,70
8283,8283,3,90
8284,8284,6,60
8285,8285,3,40
8286,8286,8,30
8287,8287,6,70
8288,8288,6,80
8289,8289,3,80
8290,8290,4,70
8291,8291,2,70
8292,8292,7,80
8293,8293,3,20
8294,8294,3,70
8295,8295,5,70
8296,8296,9,70
8297,8297,9,70
8298,8298,1,60
8299,8299,4,30
8300,8300,3,30
8301,8301,8,20
8302,8302,9,50
8303,8303,8,80
8304,8304,4,80
8305,8305,4,30
8306,8306,9,60
8307,8307,5,60
8308,8308,7,60
8309,8309,8,90
8310,8310,2,50
8311,8311,5,40
8312,8312,9,80
8313,8313,9,80
8314,8314,7,80
8315,8315,1,40
8316,8316,4,70
8317,8317,8,70
8318,8318,7,40
8319,8319,7,50
8320,8320,3,20
8321,8321,2,90
8322,8322,9,50
8323,8323,6,60
8324,8324,8,60
8325,8325,2,90
8326,8326,8,80
8327,8327,6,30
8328,8328,1,40
8329,8329,1,70
8330,8330,2,50
8331,8331,10,70
8332,8332,10,70
8333,8333,6,90
8334,8334,8,40
8335,8335,5,90
8336,8336,5,40
8337,8337,5,80
8338,8338,10,20
8339,8339,1,60
8340,8340,6,60
8341,8341,10,30
8342,8342,4,50
8343,8343,3,60
8344,8344,5,30
8345,8345,1,70
8346,8346,1,60
8347,8347,4,80
8348,8348,4,20
8349,8349,9,50
8350,8350,9,70
8351,8351,1,90
8352,8352,9,40
8353,8353,3,20
8354,8354,4,90
8355,8355,6,80
8356,8356,1,30
8357,8357,4,90
8358,8358,5,60
8359,8359,9,20
8360,8360,10,50
8361,8361,3,40
8362,8362,10,80
8363,8363,3,40
8364,8364,10,30
8365,8365,1,60
8366,8366,7,50
8367,8367,5,20
8368,8368,1,40
8369,8369,9,40
8370,8370,9,20
8371,8371,8,90
8372,8372,7,50
8373,8373,3,80
8374,8374,2,70
8375,8375,6,50
8376,8376,8,50
8377,8377,2,90
8378,8378,7,70
8379,8379,2,50
8380,8380,6,90
8381,8381,7,60
8382,8382,10,20
8383,8383,1,70
8384,8384,1,80
8385,8385,7,70
8386,8386,7,20
8387,8387,5,20
8388,8388,10,60
8389,8389,7,50
8390,8390,9,60
8391,8391,3,50
8392,8392,3,40
8393,8393,4,30
8394,8394,3,60
8395,8395,8,80
8396,8396,3,60
8397,8397,5,20
8398,8398,7,30
8399,8399,8,30
8400,8400,4,50
8401,8401,7,90
8402,8402,9,20
8403,8403,1,70
8404,8404,4,50
8405,8405,7,60
8406,8406,7,20
8407,8407,10,60
8408,8408,2,30
8409,8409,1,70
8410,8410,2,30
8411,8411,5,80
8412,8412,6,40
8413,8413,4,50
8414,8414,9,40
8415,8415,2,70
8416,8416,7,50
8417,8417,7,30
8418,8418,9,20
8419,8419,5,30
8420,8420,8,40
8421,8421,9,30
8422,8422,1,80
8423,8423,9,70
8424,8424,1,80
8425,8425,6,80
8426,8426,4,90
8427,8427,1,70
8428,8428,1,70
8429,8429,1,70
8430,8430,7,60
8431,8431,1,20
8432,8432,5,50
8433,8433,5,90
8434,8434,8,70
8435,8435,7,90
8436,8436,1,50
8437,8437,8,40
8438,8438,8,80
8439,8439,2,70
8440,8440,10,80
8441,8441,6,20
8442,8442,6,40
8443,8443,6,50
8444,8444,4,50
8445,8445,2,40
8446,8446,4,70
8447,8447,7,40
8448,8448,4,90
8449,8449,10,20
8450,8450,2,70
8451,8451,4,90
8452,8452,2,20
8453,8453,1,20
8454,8454,9,30
8455,8455,6,40
8456,8456,2,60
8457,8457,10,20
8458,8458,7,20
8459,8459,5,90
8460,8460,5,40
8461,8461,10,70
8462,8462,9,60
8463,8463,8,90
8464,8464,2,70
8465,8465,9,90
8466,8466,4,60
8467,8467,5,50
8468,8468,5,20
8469,8469,7,50
8470,8470,10,60
8471,8471,2,90
8472,8472,6,60
8473,8473,4,30
8474,8474,1,20
8475,8475,5,90
8476,8476,7,30
8477,8477,5,40
8478,8478,5,90
8479,8479,4,40
8480,8480,2,60
8481,8481,6,80
8482,8482,3,20
8483,8483,3,80
8484,8484,6,70
8485,8485,6,60
8486,8486,4,50
8487,8487,10,60
8488,8488,1,40
8489,8489,7,70
8490,8490,10,30
8491,8491,10,60
8492,8492,2,70
8493,8493,3,70
8494,8494,2,50
8495,8495,3,40
8496,8496,4,80
8497,8497,10,30
8498,8498,1,60
8499,8499,9,50
8500,8500,1,50
8501,8501,7,40
8502,8502,6,60
8503,8503,4,20
8504,8504,5,90
8505,8505,2,60
8506,8506,1,40
8507,8507,9,30
8508,8508,7,70
8509,8509,2,70
8510,8510,10,60
8511,8511,3,70
8512,8512,8,30
8513,8513,10,90
8514,8514,8,40
8515,8515,2,40
8516,8516,7,60
8517,8517,2,70
8518,8518,5,30
8519,8519,10,40
8520,8520,2,80
8521,8521,5,20
8522,8522,7,40
8523,8523,7,90
8524,8524,3,50
8525,8525,2,70
8526,8526,9,50
8527,8527,10,30
8528,8528,9,80
8529,8529,2,40
8530,8530,8,70
8531,8531,3,90
8532,8532,9,40
8533,8533,3,40
8534,8534,4,30
8535,8535,9,80
8536,8536,10,20
8537,8537,9,50
8538,8538,5,60
8539,8539,5,30
8540,8540,9,80
8541,8541,10,80
8542,8542,7,30
8543,8543,1,20
8544,8544,5,30
8545,8545,5,30
8546,8546,9,40
8547,8547,6,70
8548,8548,8,40
8549,8549,4,90
8550,8550,1,90
8551,8551,3,30
8552,8552,9,40
8553,8553,8,60
8554,8554,3,70
8555,8555,10,90
8556,8556,3,60
8557,8557,7,20
8558,8558,5,50
8559,8559,8,50
8560,8560,6,90
8561,8561,5,40
8562,8562,10,50
8563,8563,10,50
8564,8564,5,60
8565,8565,2,70
8566,8566,2,50
8567,8567,4,80
8568,8568,3,40
8569,8569,8,70
8570,8570,9,40
8571,8571,7,30
8572,8572,2,80
8573,8573,8,50
8574,8574,2,40
8575,8575,3,50
8576,8576,1,30
8577,8577,9,40
8578,8578,8,90
8579,8579,6,20
8580,8580,1,40
8581,8581,10,40
8582,8582,8,70
8583,8583,9,50
8584,8584,6,50
8585,8585,5,50
8586,8586,7,30
